timestamp,market,side,qty,ask_price,vwap_price,fill_price,cost,fee_pct,order_type,ask_age_ms,levels_walked,is_snipe,yes_qty,no_qty,pair_cost,skew,time_remaining,zone,obi,flow_pressure,sweep,sweep_side,opposite_ask,best_bid,spread,yes_bid_depth,yes_ask_depth,no_bid_depth,no_ask_depth,slippage_cents,time_to_hedge_s,unhedged_usd,mode
2026-03-03 06:45:09,BTC Up/Down 5m — 06:45-06:50 UTC,YES,5.0,0.3900,0.3900,0.3958,1.9790,1.49%,TAKER,676,1,NO,14.0,0.0,0.0000,1.000,291,Value,0.515,0.394,YES,NO,0.6200,0.3800,0.0100,43690,56993,56993,43690,+0.00,N/A,5.80,PAPER
2026-03-03 06:50:04,BTC Up/Down 5m — 06:50-06:55 UTC,NO,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,202,1,NO,0.0,4.0,0.0000,1.000,296,Value,0.322,1.000,YES,YES,0.5900,0.4100,0.0100,42555,39501,39501,42555,+0.00,N/A,1.71,PAPER
2026-03-03 06:50:06,BTC Up/Down 5m — 06:50-06:55 UTC,NO,6.0,0.3300,0.3300,0.3346,2.0074,1.38%,TAKER,202,1,YES,0.0,10.0,0.0000,1.000,293,Sniper,0.252,1.000,YES,NO,0.6900,0.3100,0.0200,49124,42144,42144,49124,+0.00,N/A,3.71,PAPER
2026-03-03 06:55:15,BTC Up/Down 5m — 06:55-07:00 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,204,1,NO,0.0,4.0,0.0000,1.000,284,Value,0.560,0.897,YES,NO,0.5700,0.4300,0.0100,51571,48479,48479,51571,+0.00,N/A,1.79,PAPER
2026-03-03 06:55:18,BTC Up/Down 5m — 06:55-07:00 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,207,1,NO,0.0,8.0,0.0000,1.000,281,Value,0.737,0.860,YES,NO,0.5800,0.4200,0.0200,52430,47270,47270,52430,+0.00,N/A,3.57,PAPER
2026-03-03 06:55:20,BTC Up/Down 5m — 06:55-07:00 UTC,NO,5.0,0.4000,0.4000,0.4060,2.0300,1.50%,TAKER,955,1,NO,0.0,13.0,0.0000,1.000,279,Value,0.562,0.873,YES,NO,0.6300,0.3700,0.0300,52788,46192,46192,52788,+0.00,N/A,5.60,PAPER
2026-03-03 07:00:10,BTC Up/Down 5m — 07:00-07:05 UTC,YES,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,1171,1,NO,4.0,0.0,0.0000,1.000,289,Value,0.335,0.547,YES,NO,0.5700,0.4300,0.0100,45481,51020,51020,45481,+0.00,N/A,1.79,PAPER
2026-03-03 07:00:12,BTC Up/Down 5m — 07:00-07:05 UTC,YES,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,421,1,NO,8.0,0.0,0.0000,1.000,287,Value,0.180,0.579,YES,NO,0.5700,0.4300,0.0100,44000,52446,52446,44000,+0.00,N/A,3.57,PAPER
2026-03-03 07:00:14,BTC Up/Down 5m — 07:00-07:05 UTC,YES,5.0,0.3800,0.3800,0.3856,1.9280,1.47%,TAKER,307,1,NO,13.0,0.0,0.0000,1.000,285,Value,0.437,0.482,YES,NO,0.6300,0.3700,0.0100,44773,52440,52440,44773,+0.00,N/A,5.50,PAPER
2026-03-03 07:04:30,BTC Up/Down 5m — 07:00-07:05 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,1135,1,NO,13.0,2.0,1.4139,0.733,30,Panic,0.674,0.841,YES,NO,0.0200,0.9800,0.0100,7419,35703,35703,7419,+0.00,259.1,4.66,PAPER
2026-03-03 07:04:32,BTC Up/Down 5m — 07:00-07:05 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,3136,1,NO,13.0,4.0,1.4139,0.529,28,Panic,0.591,0.841,YES,NO,0.0200,0.9800,0.0100,5357,34313,34313,5357,+0.00,261.1,3.81,PAPER
2026-03-03 07:04:34,BTC Up/Down 5m — 07:00-07:05 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,5137,1,NO,13.0,6.0,1.4139,0.368,26,Panic,0.675,0.842,YES,NO,0.0200,0.9800,0.0100,7042,31564,31564,7042,+0.00,263.1,2.96,PAPER
2026-03-03 07:04:36,BTC Up/Down 5m — 07:00-07:05 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,1636,1,NO,13.0,8.0,1.4139,0.238,24,Panic,0.671,0.842,YES,NO,0.0200,0.9800,0.0100,6891,30967,30967,6891,+0.00,265.2,2.12,PAPER
2026-03-03 07:04:38,BTC Up/Down 5m — 07:00-07:05 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,3660,1,NO,13.0,10.0,1.4139,0.130,22,Panic,0.663,0.842,YES,NO,0.0200,0.9800,0.0100,6776,31057,31057,6776,+0.00,267.2,1.27,PAPER
2026-03-03 07:04:40,BTC Up/Down 5m — 07:00-07:05 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,5674,1,NO,13.0,12.0,1.4139,0.040,20,Panic,0.643,0.842,YES,NO,0.0300,0.9700,0.0200,6658,30990,30990,6658,+0.00,269.2,0.42,PAPER
2026-03-03 07:04:42,BTC Up/Down 5m — 07:00-07:05 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,7890,1,NO,13.0,14.0,1.4139,0.037,18,Panic,0.617,0.839,YES,NO,0.0200,0.9800,0.0100,6082,31186,31186,6082,+0.00,271.4,0.99,PAPER
2026-03-03 07:04:44,BTC Up/Down 5m — 07:00-07:05 UTC,NO,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,344,1,NO,79.0,16.0,1.0842,0.663,16,Panic,0.461,0.842,YES,NO,0.0300,0.9700,0.0100,2880,30618,30618,2880,+0.00,273.4,5.97,PAPER
2026-03-03 07:05:09,BTC Up/Down 5m — 07:05-07:10 UTC,NO,4.0,0.4300,0.4300,0.4366,1.7463,1.53%,TAKER,215,1,NO,0.0,4.0,0.0000,1.000,290,Value,0.492,1.000,YES,YES,0.5800,0.4200,0.0100,46473,42619,42619,46473,+0.00,N/A,1.75,PAPER
2026-03-03 07:05:20,BTC Up/Down 5m — 07:05-07:10 UTC,YES,4.0,0.4300,0.4300,0.4366,1.7463,1.53%,TAKER,211,1,NO,4.0,4.0,0.8732,0.000,280,Value,0.592,0.491,YES,NO,0.5900,0.4100,0.0200,46155,49878,49878,46155,+0.00,10.4,0.00,PAPER
2026-03-03 07:05:57,BTC Up/Down 5m — 07:05-07:10 UTC,YES,5.0,0.3800,0.3800,0.3856,1.9280,1.47%,TAKER,741,1,NO,9.0,4.0,0.8448,0.385,242,Value,0.669,0.598,YES,NO,0.6300,0.3700,0.0100,45612,49738,49738,45612,+0.00,47.7,2.04,PAPER
2026-03-03 07:09:30,BTC Up/Down 5m — 07:05-07:10 UTC,NO,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,2750,1,NO,9.0,6.0,1.0264,0.200,30,Panic,0.960,0.834,YES,NO,0.0300,0.9700,0.0100,9275,30245,30245,9275,+0.00,249.7,1.22,PAPER
2026-03-03 07:09:32,BTC Up/Down 5m — 07:05-07:10 UTC,NO,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,1158,1,NO,9.0,8.0,1.1172,0.059,28,Panic,0.953,0.836,YES,NO,0.0300,0.9700,0.0100,10847,29117,29117,10847,+0.00,251.7,0.41,PAPER
2026-03-03 07:09:34,BTC Up/Down 5m — 07:05-07:10 UTC,NO,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,222,1,NO,9.0,10.0,1.1716,0.053,26,Panic,0.954,0.836,YES,NO,0.0400,0.9600,0.0200,11056,29134,29134,11056,+0.00,253.8,0.76,PAPER
2026-03-03 07:09:36,BTC Up/Down 5m — 07:05-07:10 UTC,NO,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,2346,1,NO,75.0,12.0,0.8753,0.724,24,Panic,0.956,0.830,YES,NO,0.0300,0.9700,0.0100,11096,28730,28730,11096,+0.00,256.0,4.77,PAPER
2026-03-03 07:09:38,BTC Up/Down 5m — 07:05-07:10 UTC,NO,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,4380,1,NO,75.0,14.0,0.9012,0.685,22,Panic,0.953,0.823,YES,NO,0.0300,0.9700,0.0100,9312,28521,28521,9312,+0.00,258.0,4.61,PAPER
2026-03-03 07:09:40,BTC Up/Down 5m — 07:05-07:10 UTC,NO,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,1280,1,NO,75.0,16.0,0.9219,0.648,20,Panic,0.595,0.796,YES,NO,0.0100,0.9900,0.0000,9432,34984,34984,9432,+0.00,260.0,4.46,PAPER
2026-03-03 07:10:09,BTC Up/Down 5m — 07:10-07:15 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,204,1,NO,0.0,4.0,0.0000,1.000,290,Value,0.498,0.954,YES,NO,0.5700,0.4300,0.0100,49398,45539,45539,49398,+0.00,N/A,1.79,PAPER
2026-03-03 07:10:16,BTC Up/Down 5m — 07:10-07:15 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,214,1,NO,0.0,8.0,0.0000,1.000,283,Value,0.566,0.970,YES,NO,0.5700,0.4300,0.0100,49849,46598,46598,49849,+0.00,N/A,3.57,PAPER
2026-03-03 07:10:18,BTC Up/Down 5m — 07:10-07:15 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,2216,1,NO,0.0,12.0,0.0000,1.000,281,Value,0.649,0.971,YES,NO,0.5700,0.4300,0.0100,49940,45970,45970,49940,+0.00,N/A,5.36,PAPER
2026-03-03 07:11:27,BTC Up/Down 5m — 07:10-07:15 UTC,YES,5.0,0.3500,0.3500,0.3550,1.7749,1.42%,TAKER,200,1,NO,5.0,12.0,0.8018,0.412,212,Sniper,0.357,0.741,NO,,0.6600,0.3400,0.0100,38751,46999,46999,38751,+0.00,78.0,3.13,PAPER
2026-03-03 07:11:29,BTC Up/Down 5m — 07:10-07:15 UTC,YES,5.0,0.3500,0.3500,0.3550,1.7749,1.42%,TAKER,2202,1,NO,10.0,12.0,0.8018,0.091,210,Sniper,0.342,0.719,NO,,0.6600,0.3400,0.0100,38799,47105,47105,38799,+0.00,80.0,0.89,PAPER
2026-03-03 07:11:31,BTC Up/Down 5m — 07:10-07:15 UTC,YES,6.0,0.3300,0.3300,0.3346,2.0074,1.38%,TAKER,212,1,NO,16.0,12.0,0.7941,0.143,208,Sniper,0.428,0.719,NO,,0.6800,0.3200,0.0100,36973,45519,45519,36973,+0.00,82.0,1.39,PAPER
2026-03-03 07:11:33,BTC Up/Down 5m — 07:10-07:15 UTC,YES,6.0,0.3300,0.3300,0.3346,2.0074,1.38%,TAKER,2214,1,NO,22.0,12.0,0.7906,0.294,206,Sniper,0.407,0.694,NO,,0.6800,0.3200,0.0100,38115,46848,46848,38115,+0.00,84.0,3.44,PAPER
2026-03-03 07:13:02,BTC Up/Down 5m — 07:10-07:15 UTC,NO,5.0,0.3700,0.3700,0.3754,1.8770,1.46%,TAKER,254,1,NO,22.0,17.0,0.7696,0.128,117,Value,0.568,0.773,NO,,0.6400,0.3600,0.0100,46742,31064,31064,46742,+0.00,94.6,1.72,PAPER
2026-03-03 07:13:04,BTC Up/Down 5m — 07:10-07:15 UTC,NO,5.0,0.3700,0.3700,0.3754,1.8770,1.46%,TAKER,234,1,NO,22.0,22.0,0.7582,0.000,115,Value,0.633,0.783,YES,NO,0.6400,0.3600,0.0100,46738,31026,31026,46738,+0.00,96.6,0.00,PAPER
2026-03-03 07:13:06,BTC Up/Down 5m — 07:10-07:15 UTC,NO,5.0,0.3600,0.3600,0.3652,1.8259,1.44%,TAKER,1835,1,NO,22.0,27.0,0.7491,0.102,113,Value,0.763,0.800,YES,NO,0.6600,0.3400,0.0200,47241,29470,29470,47241,+0.00,98.6,2.03,PAPER
2026-03-03 07:13:08,BTC Up/Down 5m — 07:10-07:15 UTC,NO,6.0,0.3300,0.3300,0.3346,2.0074,1.38%,TAKER,539,1,YES,22.0,33.0,0.7362,0.200,111,Sniper,0.722,0.783,YES,NO,0.6800,0.3200,0.0100,46700,30579,30579,46700,+0.00,100.6,4.32,PAPER
2026-03-03 07:14:30,BTC Up/Down 5m — 07:10-07:15 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,368,1,NO,24.0,33.0,0.7893,0.158,30,Panic,0.225,0.886,YES,NO,0.0300,0.9700,0.0100,34164,8611,8611,34164,+0.00,260.1,3.53,PAPER
2026-03-03 07:14:32,BTC Up/Down 5m — 07:10-07:15 UTC,YES,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,1703,1,NO,26.0,33.0,0.8350,0.119,28,Panic,0.358,0.912,YES,NO,0.0200,0.9800,0.0100,33753,6079,6079,33753,+0.00,262.1,2.75,PAPER
2026-03-03 07:15:04,BTC Up/Down 5m — 07:15-07:20 UTC,NO,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,205,1,NO,0.0,4.0,0.0000,1.000,296,Value,0.299,0.000,NO,,0.5900,0.4100,0.0100,41282,41377,41377,41282,+0.00,N/A,1.71,PAPER
2026-03-03 07:15:06,BTC Up/Down 5m — 07:15-07:20 UTC,NO,4.0,0.4100,0.4100,0.4162,1.6648,1.51%,TAKER,203,1,NO,0.0,8.0,0.0000,1.000,294,Value,0.690,0.690,YES,NO,0.6000,0.4000,0.0100,45271,42600,42600,45271,+0.00,N/A,3.37,PAPER
2026-03-03 07:15:08,BTC Up/Down 5m — 07:15-07:20 UTC,NO,5.0,0.3800,0.3800,0.3856,1.9280,1.47%,TAKER,202,1,NO,0.0,13.0,0.0000,1.000,292,Value,0.322,0.764,YES,NO,0.6300,0.3700,0.0100,46053,43738,43738,46053,+0.00,N/A,5.30,PAPER
2026-03-03 07:17:46,BTC Up/Down 5m — 07:15-07:20 UTC,YES,10.0,0.1900,0.1900,0.1918,1.9183,0.96%,TAKER,203,1,NO,10.0,13.0,0.5994,0.130,133,Sniper,0.345,0.746,NO,,0.8200,0.1800,0.0100,25251,44147,44147,25251,+0.00,162.8,1.22,PAPER
2026-03-03 07:17:48,BTC Up/Down 5m — 07:15-07:20 UTC,YES,10.0,0.1900,0.1990,0.2010,2.0101,0.96%,TAKER,1358,2,YES,20.0,13.0,0.6040,0.212,131,Sniper,0.490,0.733,YES,YES,0.8200,0.1800,0.0100,26555,43192,43192,26555,+0.90,164.8,1.37,PAPER
2026-03-03 07:19:06,BTC Up/Down 5m — 07:15-07:20 UTC,NO,4.0,0.4300,0.4300,0.4366,1.7463,1.53%,TAKER,293,1,NO,20.0,17.0,0.6108,0.081,53,Panic,0.271,0.516,YES,NO,0.5800,0.4200,0.0100,49016,29775,29775,49016,+0.00,79.8,0.59,PAPER
2026-03-03 07:19:15,BTC Up/Down 5m — 07:15-07:20 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,203,1,NO,20.0,21.0,0.6170,0.024,45,Panic,0.436,0.409,YES,NO,0.6000,0.4000,0.0400,48285,29105,29105,48285,+0.00,88.3,0.42,PAPER
2026-03-03 07:19:17,BTC Up/Down 5m — 07:15-07:20 UTC,NO,4.0,0.4100,0.4100,0.4162,1.6648,1.51%,TAKER,1119,1,NO,20.0,25.0,0.6163,0.111,43,Panic,0.743,0.421,YES,NO,0.6100,0.3900,0.0200,48785,29555,29555,48785,+0.00,90.3,2.10,PAPER
2026-03-03 07:19:19,BTC Up/Down 5m — 07:15-07:20 UTC,NO,5.0,0.4000,0.4000,0.4060,2.0300,1.50%,TAKER,716,1,NO,20.0,30.0,0.6140,0.200,41,Panic,0.725,0.434,YES,NO,0.6200,0.3800,0.0200,47214,28946,28946,47214,+0.00,92.3,4.18,PAPER
2026-03-03 07:19:21,BTC Up/Down 5m — 07:15-07:20 UTC,NO,5.0,0.3900,0.3900,0.3958,1.9790,1.49%,TAKER,203,1,NO,20.0,35.0,0.6109,0.273,38,Panic,0.824,0.414,NO,,0.6300,0.3700,0.0200,46175,28729,28729,46175,+0.00,94.8,6.22,PAPER
2026-03-03 07:19:30,BTC Up/Down 5m — 07:15-07:20 UTC,YES,3.0,0.5600,0.5600,0.5686,1.7059,1.54%,TAKER,305,1,NO,23.0,35.0,0.6594,0.207,30,Panic,0.600,0.367,NO,,0.4500,0.5500,0.0100,46735,28261,28261,46735,+0.00,265.8,4.97,PAPER
2026-03-03 07:19:32,BTC Up/Down 5m — 07:15-07:20 UTC,YES,3.0,0.5300,0.5300,0.5383,1.6148,1.56%,TAKER,208,1,NO,26.0,35.0,0.6933,0.148,28,Panic,0.695,0.369,NO,,0.5000,0.5000,0.0300,46278,27930,27930,46278,+0.00,267.9,3.73,PAPER
2026-03-03 07:19:34,BTC Up/Down 5m — 07:15-07:20 UTC,YES,3.0,0.6400,0.6400,0.6492,1.9476,1.44%,TAKER,211,1,NO,29.0,35.0,0.7316,0.094,26,Panic,0.351,0.381,NO,,0.4300,0.5700,0.0700,46192,27570,27570,46192,+0.00,270.2,2.49,PAPER
2026-03-03 07:20:10,BTC Up/Down 5m — 07:20-07:25 UTC,YES,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,226,1,NO,4.0,0.0,0.0000,1.000,289,Value,0.389,0.000,NO,,0.5900,0.4100,0.0100,42272,44227,44227,42272,+0.00,N/A,1.71,PAPER
2026-03-03 07:20:13,BTC Up/Down 5m — 07:20-07:25 UTC,YES,5.0,0.3700,0.3700,0.3754,1.8770,1.46%,TAKER,201,1,NO,9.0,0.0,0.0000,1.000,286,Value,0.462,0.572,YES,NO,0.6400,0.3600,0.0100,39363,45348,45348,39363,+0.00,N/A,3.58,PAPER
2026-03-03 07:20:15,BTC Up/Down 5m — 07:20-07:25 UTC,YES,5.0,0.3700,0.3700,0.3754,1.8770,1.46%,TAKER,1139,1,NO,14.0,0.0,0.0000,1.000,284,Value,0.440,0.580,YES,NO,0.6400,0.3600,0.0100,41928,45539,45539,41928,+0.00,N/A,5.46,PAPER
2026-03-03 07:22:21,BTC Up/Down 5m — 07:20-07:25 UTC,NO,5.0,0.3600,0.3600,0.3652,1.8259,1.44%,TAKER,209,1,NO,14.0,5.0,0.7551,0.474,158,Value,0.728,0.872,NO,,0.6700,0.3300,0.0300,43264,32778,32778,43264,+0.00,130.5,3.51,PAPER
2026-03-03 07:22:23,BTC Up/Down 5m — 07:20-07:25 UTC,NO,5.0,0.3800,0.3800,0.3856,1.9280,1.47%,TAKER,264,1,NO,14.0,10.0,0.7654,0.167,156,Value,0.325,0.874,YES,NO,0.6300,0.3700,0.0100,42216,33145,33145,42216,+0.00,132.5,1.56,PAPER
2026-03-03 07:22:25,BTC Up/Down 5m — 07:20-07:25 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,210,1,NO,14.0,14.0,0.7857,0.000,154,Value,0.694,0.863,YES,NO,0.5800,0.4200,0.0200,42205,33308,33308,42205,+0.00,134.6,0.00,PAPER
2026-03-03 07:22:29,BTC Up/Down 5m — 07:20-07:25 UTC,NO,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,207,1,NO,14.0,18.0,0.7926,0.125,150,Value,0.692,0.862,YES,YES,0.5900,0.4100,0.0100,43042,33170,33170,43042,+0.00,138.6,1.61,PAPER
2026-03-03 07:22:32,BTC Up/Down 5m — 07:20-07:25 UTC,NO,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,202,1,NO,14.0,22.0,0.7969,0.222,148,Value,0.964,0.862,YES,NO,0.5900,0.4100,0.0100,43223,31603,31603,43223,+0.00,141.2,3.26,PAPER
2026-03-03 07:23:46,BTC Up/Down 5m — 07:20-07:25 UTC,YES,5.0,0.3900,0.3900,0.3958,1.9790,1.49%,TAKER,373,1,NO,19.0,22.0,0.7984,0.073,73,Value,0.730,0.378,YES,NO,0.6300,0.3700,0.0200,34945,31362,31362,34945,+0.00,85.3,1.22,PAPER
2026-03-03 07:23:48,BTC Up/Down 5m — 07:20-07:25 UTC,YES,5.0,0.3700,0.3700,0.3754,1.8770,1.46%,TAKER,1481,1,NO,24.0,22.0,0.7951,0.043,71,Value,0.689,0.346,NO,,0.6400,0.3600,0.0100,36122,31914,31914,36122,+0.00,87.4,0.78,PAPER
2026-03-03 07:23:50,BTC Up/Down 5m — 07:20-07:25 UTC,YES,5.0,0.3600,0.3600,0.3652,1.8259,1.44%,TAKER,925,1,NO,29.0,22.0,0.7911,0.137,69,Value,0.510,0.321,NO,,0.6500,0.3500,0.0100,35608,32474,32474,35608,+0.00,89.4,2.69,PAPER
2026-03-03 07:24:30,BTC Up/Down 5m — 07:20-07:25 UTC,NO,9.0,0.2100,0.2100,0.2122,1.9096,1.04%,TAKER,2883,1,YES,29.0,31.0,0.7346,0.033,30,Panic,0.451,0.432,YES,NO,0.8000,0.2000,0.0100,39618,26109,26109,39618,+0.00,259.0,0.70,PAPER
2026-03-03 07:24:32,BTC Up/Down 5m — 07:20-07:25 UTC,YES,2.0,0.7100,0.7100,0.7191,1.4383,1.29%,TAKER,211,1,NO,31.0,31.0,0.7562,0.000,28,Panic,0.841,0.398,NO,,0.3100,0.6900,0.0200,36088,26682,26682,36088,+0.00,130.6,0.00,PAPER
2026-03-03 07:25:01,BTC Up/Down 5m — 07:25-07:30 UTC,YES,4.0,0.4300,0.4300,0.4366,1.7463,1.53%,TAKER,212,1,NO,4.0,0.0,0.0000,1.000,298,Value,0.475,-0.214,YES,NO,0.5800,0.4200,0.0100,36157,40261,40261,36157,+0.00,N/A,1.75,PAPER
2026-03-03 07:25:03,BTC Up/Down 5m — 07:25-07:30 UTC,YES,5.0,0.4000,0.4000,0.4060,2.0300,1.50%,TAKER,959,1,NO,9.0,0.0,0.0000,1.000,296,Value,0.637,0.121,YES,NO,0.6100,0.3900,0.0100,41578,45629,45629,41578,+0.00,N/A,3.78,PAPER
2026-03-03 07:25:05,BTC Up/Down 5m — 07:25-07:30 UTC,YES,4.0,0.4100,0.4100,0.4162,1.6648,1.51%,TAKER,1189,1,NO,13.0,0.0,0.0000,1.000,294,Value,0.420,0.453,YES,NO,0.6000,0.4000,0.0100,43901,49171,49171,43901,+0.00,N/A,5.44,PAPER
2026-03-03 07:28:56,BTC Up/Down 5m — 07:25-07:30 UTC,NO,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,203,1,NO,13.0,4.0,0.8449,0.529,63,Value,0.860,0.097,NO,,0.6200,0.3800,0.0400,45512,29852,29852,45512,+0.00,235.1,3.77,PAPER
2026-03-03 07:28:58,BTC Up/Down 5m — 07:25-07:30 UTC,NO,5.0,0.3900,0.3900,0.3958,1.9790,1.49%,TAKER,338,1,NO,13.0,9.0,0.8279,0.182,61,Value,0.510,0.113,YES,NO,0.6200,0.3800,0.0100,47634,29728,29728,47634,+0.00,237.1,1.67,PAPER
2026-03-03 07:29:01,BTC Up/Down 5m — 07:25-07:30 UTC,NO,5.0,0.4000,0.4000,0.4060,2.0300,1.50%,TAKER,202,1,NO,13.0,14.0,0.8267,0.037,59,Panic,0.853,0.141,YES,NO,0.6100,0.3900,0.0100,48021,28335,28335,48021,+0.00,239.4,0.41,PAPER
2026-03-03 07:29:03,BTC Up/Down 5m — 07:25-07:30 UTC,NO,5.0,0.4000,0.4000,0.4060,2.0300,1.50%,TAKER,2204,1,NO,13.0,19.0,0.8262,0.188,57,Panic,0.510,0.148,YES,NO,0.6400,0.3600,0.0400,45728,28563,28563,45728,+0.00,241.4,2.45,PAPER
2026-03-03 07:29:05,BTC Up/Down 5m — 07:25-07:30 UTC,NO,5.0,0.3700,0.3700,0.3754,1.8770,1.46%,TAKER,210,1,NO,13.0,24.0,0.8194,0.297,54,Panic,0.696,0.149,NO,,0.6400,0.3600,0.0100,44638,27782,27782,44638,+0.00,244.2,4.41,PAPER
2026-03-03 07:29:30,BTC Up/Down 5m — 07:25-07:30 UTC,YES,2.0,0.6800,0.6800,0.6892,1.3785,1.36%,TAKER,552,1,NO,15.0,24.0,0.8555,0.231,30,Panic,0.367,0.166,NO,,0.3400,0.6600,0.0200,41536,28608,28608,41536,+0.00,33.3,3.61,PAPER
2026-03-03 07:29:32,BTC Up/Down 5m — 07:25-07:30 UTC,YES,3.0,0.6500,0.6500,0.6592,1.9777,1.42%,TAKER,508,1,NO,18.0,24.0,0.8896,0.143,28,Panic,0.257,0.163,NO,,0.3700,0.6300,0.0200,41924,28447,28447,41924,+0.00,35.3,2.41,PAPER
2026-03-03 07:29:34,BTC Up/Down 5m — 07:25-07:30 UTC,YES,2.0,0.7100,0.7100,0.7191,1.4383,1.29%,TAKER,940,1,NO,20.0,24.0,0.9127,0.091,26,Panic,0.595,0.215,NO,,0.3000,0.7000,0.0100,42772,27897,27897,42772,+0.00,37.3,1.60,PAPER
2026-03-03 07:29:36,BTC Up/Down 5m — 07:25-07:30 UTC,YES,2.0,0.7100,0.7100,0.7191,1.4383,1.29%,TAKER,3054,1,NO,22.0,24.0,0.9315,0.043,24,Panic,0.638,0.216,NO,,0.3000,0.7000,0.0100,42501,28149,26941,39602,+0.00,39.4,0.80,PAPER
2026-03-03 07:29:38,BTC Up/Down 5m — 07:25-07:30 UTC,YES,2.0,0.7100,0.7100,0.7191,1.4383,1.29%,TAKER,385,1,NO,24.0,24.0,0.9472,0.000,22,Panic,0.730,0.211,YES,NO,0.3100,0.6900,0.0200,39182,26964,26964,39182,+0.00,41.4,0.00,PAPER
2026-03-03 07:30:11,BTC Up/Down 5m — 07:30-07:35 UTC,YES,4.0,0.4100,0.4100,0.4162,1.6648,1.51%,TAKER,201,1,NO,4.0,0.0,0.0000,1.000,288,Value,0.331,0.000,NO,,0.6000,0.4000,0.0100,40610,43693,43693,40610,+0.00,N/A,1.66,PAPER
2026-03-03 07:30:13,BTC Up/Down 5m — 07:30-07:35 UTC,YES,5.0,0.3900,0.3900,0.3958,1.9790,1.49%,TAKER,641,1,NO,9.0,0.0,0.0000,1.000,286,Value,0.379,-0.196,YES,NO,0.6200,0.3800,0.0100,40375,44590,44590,40375,+0.00,N/A,3.64,PAPER
2026-03-03 07:30:15,BTC Up/Down 5m — 07:30-07:35 UTC,YES,5.0,0.3800,0.3800,0.3856,1.9280,1.47%,TAKER,1423,1,NO,14.0,0.0,0.0000,1.000,284,Value,0.381,0.282,YES,NO,0.6300,0.3700,0.0100,39606,45216,45216,39606,+0.00,N/A,5.57,PAPER
2026-03-03 07:34:30,BTC Up/Down 5m — 07:30-07:35 UTC,NO,2.0,0.9100,0.9100,0.9147,1.8293,0.51%,TAKER,200,1,NO,14.0,2.0,1.3126,0.750,30,Panic,0.813,0.653,NO,,0.1000,0.9000,0.0100,34956,29557,29557,34956,+0.00,258.6,4.78,PAPER
2026-03-03 07:34:32,BTC Up/Down 5m — 07:30-07:35 UTC,NO,2.0,0.9200,0.9200,0.9242,1.8485,0.46%,TAKER,655,1,NO,14.0,4.0,1.3174,0.556,28,Panic,0.740,0.650,NO,,0.0900,0.9100,0.0100,33738,30325,30325,33738,+0.00,260.6,3.98,PAPER
2026-03-03 07:34:34,BTC Up/Down 5m — 07:30-07:35 UTC,NO,2.0,0.9200,0.9200,0.9242,1.8485,0.46%,TAKER,206,1,NO,14.0,6.0,1.3190,0.400,25,Panic,0.565,0.626,NO,,0.0900,0.9100,0.0100,33073,30613,30613,33073,+0.00,262.9,3.18,PAPER
